date,temp,precip,wind_speed,wind_dir,state
2024-06-29,25.7,6.6,17.3,187.0,Mizoram
2024-06-30,24.5,26.8,18.7,186.0,Mizoram
2024-07-01,23.5,39.2,16.3,194.0,Mizoram
2024-07-02,23.6,16.8,8.5,167.0,Mizoram
2024-07-03,23.8,26.9,8.7,166.0,Mizoram
2024-07-04,24.7,20.2,10.2,187.0,Mizoram
2024-07-05,24.4,9.0,12.2,191.0,Mizoram
2024-07-06,24.5,11.7,11.2,222.0,Mizoram
2024-07-07,24.9,22.9,6.3,206.0,Mizoram
2024-07-08,25.2,5.3,8.4,227.0,Mizoram
2024-07-09,24.5,20.8,11.8,186.0,Mizoram
2024-07-10,23.7,13.2,7.8,187.0,Mizoram
2024-07-11,24.3,4.7,12.8,188.0,Mizoram
2024-07-12,25.0,3.7,12.0,198.0,Mizoram
2024-07-13,25.6,11.8,11.8,202.0,Mizoram
2024-07-14,26.1,2.5,5.4,161.0,Mizoram
2024-07-15,25.4,20.2,9.7,115.0,Mizoram
2024-07-16,26.0,15.5,8.7,336.0,Mizoram
2024-07-17,25.8,12.5,9.7,360.0,Mizoram
2024-07-18,26.6,17.3,9.2,327.0,Mizoram
2024-07-19,25.7,20.5,6.5,202.0,Mizoram
2024-07-20,25.8,11.8,10.6,189.0,Mizoram
2024-07-21,25.1,9.9,11.9,174.0,Mizoram
2024-07-22,24.7,9.0,14.5,171.0,Mizoram
2024-07-23,25.8,1.4,13.8,181.0,Mizoram
2024-07-24,25.4,12.7,10.6,183.0,Mizoram
2024-07-25,25.7,21.7,8.2,149.0,Mizoram
2024-07-26,25.8,45.9,11.2,201.0,Mizoram
2024-07-27,25.4,35.2,11.3,140.0,Mizoram
2024-07-28,26.0,29.0,13.0,201.0,Mizoram
2024-07-29,25.4,4.8,11.0,183.0,Mizoram
2024-07-30,24.8,11.6,8.8,206.0,Mizoram
2024-07-31,23.3,30.8,10.0,164.0,Mizoram
2024-08-01,23.8,23.1,12.8,160.0,Mizoram
2024-08-02,22.7,22.9,14.3,156.0,Mizoram
2024-08-03,24.6,2.3,13.8,188.0,Mizoram
2024-08-04,23.8,24.3,11.7,195.0,Mizoram
2024-08-05,24.6,8.8,10.8,219.0,Mizoram
2024-08-06,23.7,15.6,8.7,179.0,Mizoram
2024-08-07,23.8,14.9,11.8,188.0,Mizoram
2024-08-08,23.3,5.7,11.8,166.0,Mizoram
2024-08-09,23.9,9.8,12.5,181.0,Mizoram
2024-08-10,24.0,12.6,15.0,183.0,Mizoram
2024-08-11,24.2,12.5,13.0,193.0,Mizoram
2024-08-12,23.7,13.0,5.9,139.0,Mizoram
2024-08-13,25.0,3.6,7.9,280.0,Mizoram
2024-08-14,24.9,8.7,8.9,227.0,Mizoram
2024-08-15,24.7,16.6,10.4,37.0,Mizoram
2024-08-16,24.1,22.2,7.1,120.0,Mizoram
2024-08-17,23.9,58.8,6.6,89.0,Mizoram
2024-08-18,23.6,22.0,6.8,130.0,Mizoram
2024-08-19,23.1,35.2,8.3,148.0,Mizoram
2024-08-20,23.2,11.0,12.4,174.0,Mizoram
2024-08-21,23.8,16.2,10.8,186.0,Mizoram
2024-08-22,23.5,11.7,10.4,157.0,Mizoram
2024-08-23,23.8,13.0,8.4,148.0,Mizoram
2024-08-24,24.1,26.1,11.8,181.0,Mizoram
2024-08-25,23.4,9.0,8.7,146.0,Mizoram
2024-08-26,23.7,8.4,9.4,99.0,Mizoram
2024-08-27,24.5,4.1,8.2,246.0,Mizoram
2024-08-28,24.1,17.1,7.6,180.0,Mizoram
2024-08-29,25.0,1.8,6.2,312.0,Mizoram
2024-08-30,25.6,9.2,9.3,206.0,Mizoram
2024-08-31,24.8,10.0,7.2,27.0,Mizoram
2024-09-01,24.2,9.0,7.8,87.0,Mizoram
2024-09-02,24.4,4.5,5.4,36.0,Mizoram
2024-09-03,24.7,8.5,8.0,191.0,Mizoram
2024-09-04,25.3,7.8,8.4,355.0,Mizoram
2024-09-05,24.6,14.4,6.1,41.0,Mizoram
2024-09-06,25.3,18.7,8.5,28.0,Mizoram
2024-09-07,25.4,10.1,7.1,66.0,Mizoram
2024-09-08,25.9,10.9,8.5,148.0,Mizoram
2024-09-09,25.2,11.2,9.0,153.0,Mizoram
2024-09-10,24.5,16.0,5.4,137.0,Mizoram
2024-09-11,24.4,20.9,5.4,350.0,Mizoram
2024-09-12,24.9,15.9,8.8,107.0,Mizoram
2024-09-13,24.1,21.6,7.1,64.0,Mizoram
2024-09-14,23.8,12.8,5.6,87.0,Mizoram
2024-09-15,23.8,17.9,7.2,96.0,Mizoram
2024-09-16,24.9,0.6,6.8,185.0,Mizoram
2024-09-17,24.8,1.9,6.3,52.0,Mizoram
2024-09-18,25.5,1.1,8.4,55.0,Mizoram
2024-09-19,25.9,3.8,7.5,82.0,Mizoram
2024-09-20,27.1,0.4,7.0,56.0,Mizoram
2024-09-21,25.5,0.9,4.7,81.0,Mizoram
2024-09-22,27.3,1.8,7.3,46.0,Mizoram
2024-09-23,27.0,1.9,11.2,307.0,Mizoram
2024-09-24,24.4,54.6,6.8,215.0,Mizoram
2024-09-25,23.5,12.9,4.1,76.0,Mizoram
2024-09-26,24.0,9.3,6.3,105.0,Mizoram
2024-09-27,23.8,7.2,9.0,152.0,Mizoram
2024-09-28,24.2,1.4,7.6,258.0,Mizoram
2024-09-29,24.5,2.1,9.4,229.0,Mizoram
2024-09-30,24.1,5.3,6.2,171.0,Mizoram
2024-10-01,23.9,16.8,6.0,75.0,Mizoram
2024-10-02,23.7,34.5,6.1,68.0,Mizoram
2024-10-03,23.3,19.3,5.6,137.0,Mizoram
2024-10-04,23.7,14.1,9.7,146.0,Mizoram
2024-10-05,23.5,3.8,12.5,189.0,Mizoram
2024-10-06,23.6,5.5,4.6,87.0,Mizoram
2024-10-07,23.5,12.1,6.4,81.0,Mizoram
2024-10-08,23.2,3.2,5.6,86.0,Mizoram
2024-10-09,23.3,2.7,7.6,53.0,Mizoram
2024-10-10,23.1,0.9,7.7,79.0,Mizoram
2024-10-11,22.9,1.9,7.7,95.0,Mizoram
2024-10-12,23.3,0.2,6.1,73.0,Mizoram
2024-10-13,24.0,0.0,5.1,55.0,Mizoram
2024-10-14,24.0,0.0,5.0,119.0,Mizoram
2024-10-15,23.7,0.0,8.1,162.0,Mizoram
2024-10-16,23.9,0.7,8.1,183.0,Mizoram
2024-10-17,23.5,5.0,6.9,92.0,Mizoram
2024-10-18,23.8,0.1,6.8,84.0,Mizoram
2024-10-19,23.3,4.2,5.2,65.0,Mizoram
2024-10-20,23.9,0.0,6.5,84.0,Mizoram
2024-10-21,24.0,0.1,6.5,67.0,Mizoram
2024-10-22,24.5,0.5,6.1,72.0,Mizoram
2024-10-23,23.4,1.6,6.3,56.0,Mizoram
2024-10-24,22.8,5.0,7.7,74.0,Mizoram
2024-10-25,23.2,1.2,7.6,93.0,Mizoram
2024-10-26,23.5,0.2,7.7,93.0,Mizoram
2024-10-27,24.1,0.0,5.4,66.0,Mizoram
2024-10-28,24.6,0.0,6.3,82.0,Mizoram
2024-10-29,23.9,0.0,6.1,62.0,Mizoram
2024-10-30,23.9,0.0,6.5,110.0,Mizoram
2024-10-31,23.6,0.0,5.1,16.0,Mizoram
2024-11-01,23.2,0.0,5.6,43.0,Mizoram
2024-11-02,23.0,0.0,5.7,67.0,Mizoram
2024-11-03,23.5,0.0,6.0,71.0,Mizoram
2024-11-04,22.9,1.1,7.0,67.0,Mizoram
2024-11-05,22.0,9.6,6.9,77.0,Mizoram
2024-11-06,20.2,0.4,5.8,93.0,Mizoram
2024-11-07,19.7,3.0,6.8,62.0,Mizoram
2024-11-08,20.3,0.0,7.1,67.0,Mizoram
2024-11-09,21.0,0.0,9.0,56.0,Mizoram
2024-11-10,22.6,0.2,6.5,94.0,Mizoram
2024-11-11,23.2,0.0,8.2,346.0,Mizoram
2024-11-12,22.7,0.6,8.3,24.0,Mizoram
2024-11-13,22.2,0.0,7.0,28.0,Mizoram
2024-11-14,21.4,0.0,7.3,74.0,Mizoram
2024-11-15,20.5,0.0,6.6,34.0,Mizoram
2024-11-16,19.7,0.0,5.6,90.0,Mizoram
2024-11-17,19.1,0.0,5.8,74.0,Mizoram
2024-11-18,19.2,0.0,6.7,48.0,Mizoram
2024-11-19,20.5,0.1,7.8,136.0,Mizoram
2024-11-20,19.6,4.4,7.8,95.0,Mizoram
2024-11-21,19.7,12.1,8.0,150.0,Mizoram
2024-11-22,18.8,2.3,9.8,158.0,Mizoram
2024-11-23,18.3,0.9,8.0,160.0,Mizoram
2024-11-24,18.2,0.0,8.4,161.0,Mizoram
2024-11-25,18.1,0.0,6.2,92.0,Mizoram
2024-11-26,17.8,0.0,6.1,102.0,Mizoram
2024-11-27,18.7,0.0,9.0,115.0,Mizoram
2024-11-28,19.8,3.0,7.1,61.0,Mizoram
2024-11-29,20.2,1.1,7.0,68.0,Mizoram
2024-11-30,21.7,2.9,6.7,353.0,Mizoram
2024-12-01,21.2,0.4,6.2,137.0,Mizoram
2024-12-02,20.4,0.1,5.0,104.0,Mizoram
2024-12-03,20.7,0.1,10.4,205.0,Mizoram
2024-12-04,18.7,0.0,4.6,96.0,Mizoram
2024-12-05,17.2,0.0,4.0,61.0,Mizoram
2024-12-06,16.0,0.0,7.4,351.0,Mizoram
2024-12-07,15.5,0.0,7.3,97.0,Mizoram
2024-12-08,17.0,0.0,7.8,115.0,Mizoram
2024-12-09,18.2,0.0,8.6,167.0,Mizoram
2024-12-10,17.8,0.0,8.2,340.0,Mizoram
2024-12-11,15.9,0.0,6.0,8.0,Mizoram
2024-12-12,16.6,0.0,6.9,122.0,Mizoram
2024-12-13,16.2,0.0,7.5,113.0,Mizoram
2024-12-14,16.0,0.0,6.3,81.0,Mizoram
2024-12-15,17.3,0.0,6.8,81.0,Mizoram
2024-12-16,18.3,0.0,6.9,105.0,Mizoram
2024-12-17,19.9,0.3,7.9,119.0,Mizoram
2024-12-18,19.6,0.1,7.7,158.0,Mizoram
2024-12-19,18.5,0.0,9.8,180.0,Mizoram
2024-12-20,18.8,0.3,10.7,190.0,Mizoram
2024-12-21,15.9,4.7,6.3,64.0,Mizoram
2024-12-22,17.1,0.0,4.5,51.0,Mizoram
2024-12-23,17.0,0.0,7.8,128.0,Mizoram
2024-12-24,17.8,0.0,9.6,167.0,Mizoram
2024-12-25,18.0,0.0,5.5,90.0,Mizoram
2024-12-26,18.7,0.0,5.8,43.0,Mizoram
2024-12-27,17.3,0.0,7.1,155.0,Mizoram
2024-12-28,18.4,0.0,7.9,165.0,Mizoram
2024-12-29,17.4,0.0,11.5,212.0,Mizoram
2024-12-30,16.5,0.0,5.9,39.0,Mizoram
2024-12-31,15.6,0.0,8.5,318.0,Mizoram
2025-01-01,15.6,0.0,7.9,32.0,Mizoram
2025-01-02,15.9,0.0,8.6,69.0,Mizoram
2025-01-03,16.8,0.0,9.3,74.0,Mizoram
2025-01-04,17.5,0.0,8.1,100.0,Mizoram
2025-01-05,18.1,0.0,8.8,35.0,Mizoram
2025-01-06,17.9,0.0,8.1,162.0,Mizoram
2025-01-07,17.6,2.9,10.7,193.0,Mizoram
2025-01-08,15.0,0.0,6.3,81.0,Mizoram
2025-01-09,15.0,0.0,7.8,295.0,Mizoram
2025-01-10,16.0,0.0,8.1,166.0,Mizoram
2025-01-11,16.8,0.0,5.9,84.0,Mizoram
2025-01-12,17.0,0.0,6.8,140.0,Mizoram
2025-01-13,16.2,0.0,10.0,159.0,Mizoram
2025-01-14,16.5,0.0,7.6,12.0,Mizoram
2025-01-15,17.4,0.0,7.0,13.0,Mizoram
2025-01-16,17.5,0.0,5.9,57.0,Mizoram
2025-01-17,17.1,0.0,7.6,92.0,Mizoram
2025-01-18,16.8,0.0,6.9,110.0,Mizoram
2025-01-19,16.6,0.0,9.1,246.0,Mizoram
2025-01-20,16.3,0.0,10.4,250.0,Mizoram
2025-01-21,16.0,0.0,9.8,232.0,Mizoram
2025-01-22,16.8,0.0,7.2,238.0,Mizoram
2025-01-23,16.7,0.0,10.1,227.0,Mizoram
2025-01-24,16.6,0.0,7.8,193.0,Mizoram
2025-01-25,16.7,0.0,13.0,326.0,Mizoram
2025-01-26,15.3,0.0,9.4,248.0,Mizoram
2025-01-27,15.0,0.0,9.8,237.0,Mizoram
2025-01-28,14.8,0.0,9.8,226.0,Mizoram
2025-01-29,14.9,0.0,9.2,219.0,Mizoram
2025-01-30,16.1,0.0,12.3,192.0,Mizoram
2025-01-31,18.0,0.1,12.9,219.0,Mizoram
2025-02-01,17.8,0.0,9.9,240.0,Mizoram
2025-02-02,18.0,0.0,10.9,280.0,Mizoram
2025-02-03,17.3,0.0,7.0,22.0,Mizoram
2025-02-04,16.6,0.0,10.5,219.0,Mizoram
2025-02-05,17.3,0.0,9.2,223.0,Mizoram
2025-02-06,18.5,0.0,9.4,328.0,Mizoram
2025-02-07,17.2,0.0,7.8,221.0,Mizoram
2025-02-08,16.3,0.0,10.8,247.0,Mizoram
2025-02-09,16.5,0.0,10.6,222.0,Mizoram
2025-02-10,16.4,0.0,10.8,211.0,Mizoram
2025-02-11,17.9,0.0,10.9,198.0,Mizoram
2025-02-12,18.8,0.0,11.5,205.0,Mizoram
2025-02-13,19.7,5.5,15.4,201.0,Mizoram
2025-02-14,18.7,0.7,12.8,198.0,Mizoram
2025-02-15,18.1,0.0,11.7,210.0,Mizoram
2025-02-16,17.6,0.0,10.2,158.0,Mizoram
2025-02-17,19.4,0.0,8.4,38.0,Mizoram
2025-02-18,20.1,0.0,10.4,210.0,Mizoram
2025-02-19,19.3,0.0,9.7,220.0,Mizoram
2025-02-20,20.3,0.0,8.1,18.0,Mizoram
2025-02-21,20.0,0.0,11.3,228.0,Mizoram
2025-02-22,19.9,0.0,5.9,39.0,Mizoram
2025-02-23,19.5,0.1,14.2,321.0,Mizoram
2025-02-24,19.7,0.0,7.7,68.0,Mizoram
2025-02-25,18.8,0.0,8.5,30.0,Mizoram
2025-02-26,19.0,0.0,9.7,306.0,Mizoram
2025-02-27,19.5,0.0,10.3,197.0,Mizoram
2025-02-28,20.0,0.0,12.3,288.0,Mizoram
2025-03-01,21.2,0.0,11.4,206.0,Mizoram
2025-03-02,20.3,1.8,17.1,190.0,Mizoram
2025-03-03,20.9,0.3,12.7,296.0,Mizoram
2025-03-04,21.3,0.0,15.0,230.0,Mizoram
2025-03-05,20.4,0.0,15.1,251.0,Mizoram
2025-03-06,20.7,0.0,10.6,212.0,Mizoram
2025-03-07,19.9,0.0,13.6,239.0,Mizoram
2025-03-08,19.7,0.0,12.5,226.0,Mizoram
2025-03-09,20.3,0.0,8.2,37.0,Mizoram
2025-03-10,21.1,0.0,7.6,59.0,Mizoram
2025-03-11,22.0,0.0,10.4,272.0,Mizoram
2025-03-12,21.2,0.0,14.5,223.0,Mizoram
2025-03-13,22.4,0.1,18.4,196.0,Mizoram
2025-03-14,23.1,0.0,16.9,209.0,Mizoram
2025-03-15,23.5,0.0,12.8,222.0,Mizoram
2025-03-16,23.8,0.0,13.7,221.0,Mizoram
2025-03-17,23.6,2.1,10.4,177.0,Mizoram
2025-03-18,21.9,2.4,13.0,211.0,Mizoram
2025-03-19,23.2,0.0,12.1,222.0,Mizoram
2025-03-20,23.3,0.1,14.1,240.0,Mizoram
2025-03-21,22.0,0.1,10.8,357.0,Mizoram
2025-03-22,22.5,0.2,13.3,289.0,Mizoram
2025-03-23,22.2,0.0,9.0,349.0,Mizoram
2025-03-24,22.1,0.0,10.2,296.0,Mizoram
2025-03-25,22.6,0.0,9.7,333.0,Mizoram
2025-03-26,23.1,0.0,10.4,265.0,Mizoram
2025-03-27,23.4,0.0,10.6,300.0,Mizoram
2025-03-28,24.2,0.0,10.5,238.0,Mizoram
2025-03-29,24.5,0.0,12.9,225.0,Mizoram
2025-03-30,24.1,0.0,11.9,245.0,Mizoram
2025-03-31,24.2,0.0,13.2,252.0,Mizoram
2025-04-01,23.9,0.0,12.4,247.0,Mizoram
2025-04-02,24.9,0.0,12.8,251.0,Mizoram
2025-04-03,25.6,0.0,12.4,286.0,Mizoram
2025-04-04,25.5,0.0,11.6,287.0,Mizoram
2025-04-05,24.0,0.0,19.1,224.0,Mizoram
2025-04-06,24.8,0.0,17.3,153.0,Mizoram
2025-04-07,25.5,0.0,9.6,357.0,Mizoram
2025-04-08,23.0,0.2,10.5,113.0,Mizoram
2025-04-09,23.8,0.5,8.7,151.0,Mizoram
2025-04-10,24.4,3.2,12.9,193.0,Mizoram
2025-04-11,23.1,0.8,13.5,199.0,Mizoram
2025-04-12,24.5,0.0,9.3,279.0,Mizoram
2025-04-13,25.6,0.0,11.4,328.0,Mizoram
2025-04-14,24.5,0.7,11.5,306.0,Mizoram
2025-04-15,22.8,9.8,13.3,189.0,Mizoram
2025-04-16,22.2,6.1,10.3,171.0,Mizoram
2025-04-17,22.426098901098904,0.0,3.5,166.54945054945054,Mizoram
2024-04-18,20.6,0.0,13.7,233.0,Nagaland
2024-04-19,19.4,15.1,12.1,213.0,Nagaland
2024-04-20,17.3,67.4,15.9,191.0,Nagaland
2024-04-21,20.6,4.6,20.3,216.0,Nagaland
2024-04-22,20.7,1.7,16.9,207.0,Nagaland
2024-04-23,22.6,0.3,21.9,207.0,Nagaland
2024-04-24,21.7,0.4,24.7,205.0,Nagaland
2024-04-25,21.4,0.8,19.2,214.0,Nagaland
2024-04-26,20.4,3.5,14.6,213.0,Nagaland
2024-04-27,21.2,8.5,11.5,234.0,Nagaland
2024-04-28,20.6,1.7,20.9,224.0,Nagaland
2024-04-29,21.3,1.4,18.4,216.0,Nagaland
2024-04-30,20.2,2.2,11.7,223.0,Nagaland
2024-05-01,22.3,0.5,20.4,207.0,Nagaland
2024-05-02,21.2,0.0,21.6,195.0,Nagaland
2024-05-03,20.1,0.0,11.3,232.0,Nagaland
2024-05-04,21.3,0.0,10.0,224.0,Nagaland
2024-05-05,18.3,7.2,10.9,250.0,Nagaland
2024-05-06,17.5,10.2,13.7,204.0,Nagaland
2024-05-07,18.7,1.9,7.4,324.0,Nagaland
2024-05-08,19.9,6.5,9.8,113.0,Nagaland
2024-05-09,18.0,17.2,8.6,50.0,Nagaland
2024-05-10,18.6,5.1,10.8,204.0,Nagaland
2024-05-11,18.8,4.1,6.9,203.0,Nagaland
2024-05-12,20.2,1.1,7.6,337.0,Nagaland
2024-05-13,21.0,3.0,8.1,28.0,Nagaland
2024-05-14,21.8,0.8,7.6,271.0,Nagaland
2024-05-15,22.7,2.3,6.8,257.0,Nagaland
2024-05-16,22.4,2.3,7.3,225.0,Nagaland
2024-05-17,22.1,6.8,15.1,212.0,Nagaland
2024-05-18,20.8,8.1,12.3,204.0,Nagaland
2024-05-19,20.3,5.2,10.5,199.0,Nagaland
2024-05-20,21.4,1.3,10.1,360.0,Nagaland
2024-05-21,21.0,2.5,7.8,115.0,Nagaland
2024-05-22,22.0,3.7,8.9,73.0,Nagaland
2024-05-23,22.5,22.1,10.3,45.0,Nagaland
2024-05-24,23.2,1.9,8.2,91.0,Nagaland
2024-05-25,24.0,5.2,6.6,64.0,Nagaland
2024-05-26,23.6,25.6,8.0,124.0,Nagaland
2024-05-27,21.9,18.8,6.9,87.0,Nagaland
2024-05-28,20.9,57.5,9.5,147.0,Nagaland
2024-05-29,22.7,3.1,13.6,197.0,Nagaland
2024-05-30,22.2,4.3,14.5,217.0,Nagaland
2024-05-31,22.6,3.2,10.2,259.0,Nagaland
2024-06-01,22.1,5.6,11.0,204.0,Nagaland
2024-06-02,22.1,1.3,9.0,204.0,Nagaland
2024-06-03,21.7,3.8,12.8,215.0,Nagaland
2024-06-04,21.5,2.2,11.0,226.0,Nagaland
2024-06-05,21.9,1.4,9.7,252.0,Nagaland
2024-06-06,22.8,4.2,9.0,256.0,Nagaland
2024-06-07,21.7,7.0,8.0,222.0,Nagaland
2024-06-08,22.3,3.0,9.8,225.0,Nagaland
2024-06-09,22.7,4.0,8.8,225.0,Nagaland
2024-06-10,23.1,5.4,7.9,253.0,Nagaland
2024-06-11,22.7,11.3,7.3,237.0,Nagaland
2024-06-12,22.5,5.7,6.5,241.0,Nagaland
2024-06-13,21.8,13.0,8.6,211.0,Nagaland
2024-06-14,22.6,1.5,8.4,263.0,Nagaland
2024-06-15,22.3,4.1,9.5,248.0,Nagaland
2024-06-16,22.7,5.9,10.9,215.0,Nagaland
2024-06-17,22.0,10.8,11.4,197.0,Nagaland
2024-06-18,21.6,18.3,10.9,193.0,Nagaland
2024-06-19,20.9,16.7,7.6,207.0,Nagaland
2024-06-20,21.3,21.0,6.6,286.0,Nagaland
2024-06-21,22.4,6.5,6.7,275.0,Nagaland
2024-06-22,22.5,31.2,6.5,212.0,Nagaland
2024-06-23,23.1,4.9,8.9,222.0,Nagaland
2024-06-24,21.9,47.9,7.8,204.0,Nagaland
2024-06-25,22.9,2.6,7.5,309.0,Nagaland
2024-06-26,22.7,24.0,7.1,41.0,Nagaland
2024-06-27,22.1,17.6,7.7,216.0,Nagaland
2024-06-28,21.9,35.6,6.6,191.0,Nagaland
2024-06-29,22.7,38.8,9.4,223.0,Nagaland
2024-06-30,22.4,30.8,8.0,223.0,Nagaland
2024-07-01,21.2,75.1,5.3,219.0,Nagaland
2024-07-02,21.2,14.2,4.9,352.0,Nagaland
2024-07-03,22.1,42.0,6.1,290.0,Nagaland
2024-07-04,21.9,25.0,6.9,225.0,Nagaland
2024-07-05,22.0,19.6,10.5,234.0,Nagaland
2024-07-06,22.2,4.6,10.1,233.0,Nagaland
2024-07-07,22.3,4.3,6.5,240.0,Nagaland
2024-07-08,22.5,14.8,7.6,220.0,Nagaland
2024-07-09,22.2,17.9,14.3,209.0,Nagaland
2024-07-10,22.4,5.4,12.0,208.0,Nagaland
2024-07-11,22.2,9.9,9.7,210.0,Nagaland
2024-07-12,22.7,12.8,8.2,221.0,Nagaland
2024-07-13,23.0,18.5,7.6,244.0,Nagaland
2024-07-14,22.7,19.1,6.0,339.0,Nagaland
2024-07-15,22.9,27.8,6.1,8.0,Nagaland
2024-07-16,22.7,12.1,5.7,252.0,Nagaland
2024-07-17,23.2,4.1,5.1,53.0,Nagaland
2024-07-18,23.1,9.5,5.9,18.0,Nagaland
2024-07-19,23.7,14.6,6.7,288.0,Nagaland
2024-07-20,23.2,11.0,6.6,295.0,Nagaland
2024-07-21,22.4,24.2,5.8,281.0,Nagaland
2024-07-22,22.0,44.8,6.8,318.0,Nagaland
2024-07-23,22.7,6.8,7.2,271.0,Nagaland
2024-07-24,23.1,12.3,7.9,337.0,Nagaland
2024-07-25,23.2,37.5,8.0,38.0,Nagaland
2024-07-26,24.0,24.5,7.5,31.0,Nagaland
2024-07-27,24.8,8.3,5.2,152.0,Nagaland
2024-07-28,24.2,14.2,6.1,323.0,Nagaland
2024-07-29,23.2,27.7,7.4,288.0,Nagaland
2024-07-30,21.4,14.5,7.7,212.0,Nagaland
2024-07-31,23.1,15.4,8.8,10.0,Nagaland
2024-08-01,22.9,32.1,8.9,222.0,Nagaland
2024-08-02,21.7,10.9,6.0,303.0,Nagaland
2024-08-03,22.2,2.5,8.3,225.0,Nagaland
2024-08-04,21.7,4.3,7.4,218.0,Nagaland
2024-08-05,21.6,11.1,5.8,263.0,Nagaland
2024-08-06,21.1,19.0,6.4,284.0,Nagaland
2024-08-07,21.7,10.3,6.5,223.0,Nagaland
2024-08-08,21.3,16.5,9.3,210.0,Nagaland
2024-08-09,21.7,13.8,8.3,209.0,Nagaland
2024-08-10,21.7,3.4,9.0,222.0,Nagaland
2024-08-11,21.0,68.5,6.6,190.0,Nagaland
2024-08-12,21.4,3.6,7.1,251.0,Nagaland
2024-08-13,22.6,7.6,6.8,276.0,Nagaland
2024-08-14,23.2,1.7,8.4,70.0,Nagaland
2024-08-15,22.0,8.0,7.3,63.0,Nagaland
2024-08-16,22.5,1.9,6.5,40.0,Nagaland
2024-08-17,22.0,14.9,5.4,23.0,Nagaland
2024-08-18,21.1,25.0,4.5,166.0,Nagaland
2024-08-19,20.8,13.9,6.1,180.0,Nagaland
2024-08-20,20.7,21.4,4.5,84.0,Nagaland
2024-08-21,21.7,11.7,6.0,22.0,Nagaland
2024-08-22,22.0,23.1,5.7,9.0,Nagaland
2024-08-23,21.6,12.5,7.0,20.0,Nagaland
2024-08-24,21.5,8.4,7.2,21.0,Nagaland
2024-08-25,22.0,11.3,6.4,357.0,Nagaland
2024-08-26,22.1,26.5,5.7,39.0,Nagaland
2024-08-27,22.0,12.1,7.1,207.0,Nagaland
2024-08-28,21.7,12.9,5.6,43.0,Nagaland
2024-08-29,22.7,10.8,6.8,52.0,Nagaland
2024-08-30,23.3,18.7,7.6,219.0,Nagaland
2024-08-31,21.9,7.9,6.5,263.0,Nagaland
2024-09-01,21.7,16.3,4.4,277.0,Nagaland
2024-09-02,22.1,12.4,6.4,44.0,Nagaland
2024-09-03,22.3,27.1,6.6,211.0,Nagaland
2024-09-04,21.4,2.2,7.2,226.0,Nagaland
2024-09-05,21.5,12.6,6.5,270.0,Nagaland
2024-09-06,22.5,6.7,6.1,6.0,Nagaland
2024-09-07,23.4,12.9,5.9,357.0,Nagaland
2024-09-08,23.4,9.9,7.9,336.0,Nagaland
2024-09-09,22.8,28.4,8.7,255.0,Nagaland
2024-09-10,21.6,28.4,5.6,225.0,Nagaland
2024-09-11,21.6,7.4,9.3,42.0,Nagaland
2024-09-12,22.8,1.3,6.3,113.0,Nagaland
2024-09-13,23.1,0.0,7.4,123.0,Nagaland
2024-09-14,21.9,10.4,7.6,113.0,Nagaland
2024-09-15,22.0,4.8,7.5,90.0,Nagaland
2024-09-16,21.8,11.0,5.7,4.0,Nagaland
2024-09-17,22.0,3.0,5.4,30.0,Nagaland
2024-09-18,23.0,0.7,5.7,26.0,Nagaland
2024-09-19,23.5,1.9,5.7,34.0,Nagaland
2024-09-20,24.2,0.6,6.9,34.0,Nagaland
2024-09-21,24.2,0.3,5.4,28.0,Nagaland
2024-09-22,24.7,0.0,5.4,49.0,Nagaland
2024-09-23,24.6,7.4,8.7,108.0,Nagaland
2024-09-24,22.2,14.3,5.1,31.0,Nagaland
2024-09-25,21.3,18.6,7.2,214.0,Nagaland
2024-09-26,19.9,6.0,4.9,203.0,Nagaland
2024-09-27,20.8,2.6,6.6,210.0,Nagaland
2024-09-28,21.1,3.5,9.8,200.0,Nagaland
2024-09-29,21.3,5.8,8.7,209.0,Nagaland
2024-09-30,20.8,3.8,9.3,200.0,Nagaland
2024-10-01,21.2,19.6,6.3,337.0,Nagaland
2024-10-02,21.4,33.4,6.3,86.0,Nagaland
2024-10-03,20.2,36.4,4.6,58.0,Nagaland
2024-10-04,19.7,27.3,6.3,182.0,Nagaland
2024-10-05,19.8,5.8,5.5,357.0,Nagaland
2024-10-06,20.4,9.8,7.1,341.0,Nagaland
2024-10-07,19.3,9.2,6.3,265.0,Nagaland
2024-10-08,19.5,5.3,7.7,204.0,Nagaland
2024-10-09,19.4,1.2,7.9,211.0,Nagaland
2024-10-10,19.4,5.6,9.5,200.0,Nagaland
2024-10-11,19.2,6.9,12.7,193.0,Nagaland
2024-10-12,19.8,2.6,8.7,227.0,Nagaland
2024-10-13,18.8,1.1,7.2,329.0,Nagaland
2024-10-14,19.0,0.8,6.3,318.0,Nagaland
2024-10-15,18.4,17.0,8.4,227.0,Nagaland
2024-10-16,17.7,2.4,8.0,227.0,Nagaland
2024-10-17,18.5,0.2,7.8,235.0,Nagaland
2024-10-18,18.6,0.1,6.2,250.0,Nagaland
2024-10-19,17.3,11.6,7.1,0.0,Nagaland
2024-10-20,18.3,0.8,9.3,38.0,Nagaland
2024-10-21,19.2,0.4,6.0,33.0,Nagaland
2024-10-22,20.1,0.2,5.5,43.0,Nagaland
